"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.170140110E-1,9.687043190E0,-1.148554832E-1,-1.073779166E-1,9.688319130E0
7.194370310E-1,9.660722733E0,-1.028913707E-1,-1.073779166E-1,9.661867333E0
7.218600000E-1,9.696614265E0,-9.810572863E-2,-1.121635586E-1,9.697759206E0
7.242830210E-1,9.706186295E0,-8.853443712E-2,-1.049850956E-1,9.707157802E0
7.267058860E-1,9.684650421E0,-1.172483116E-1,-1.073779166E-1,9.685955346E0
7.291289590E-1,9.663115501E0,-1.148554832E-1,-8.823533356E-2,9.664200870E0
7.315531250E-1,9.670293808E0,-1.172483116E-1,-9.541380405E-2,9.671475239E0
7.339766670E-1,9.691828728E0,-9.571290761E-2,-9.780662507E-2,9.692794808E0
7.364000520E-1,9.687043190E0,-9.810572863E-2,-8.584251255E-2,9.687920284E0
7.388234900E-1,9.675079346E0,-1.076770201E-1,-8.823533356E-2,9.676080826E0
7.412475000E-1,9.684650421E0,-1.052841991E-1,-8.344969153E-2,9.685582192E0
7.436708340E-1,9.691828728E0,-1.100698411E-1,-1.121635586E-1,9.693102709E0
7.460935940E-1,9.665508270E0,-1.100698411E-1,-8.344969153E-2,9.666495194E0
7.485168230E-1,9.648757935E0,-9.332008660E-2,-1.049850956E-1,9.649780318E0
7.509399480E-1,9.675079346E0,-1.076770201E-1,-7.866404206E-2,9.675998280E0
