"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.697527810E-1,7.357929647E-2,-2.724826932E-1,-9.901799202E0,9.905820923E0
6.721972080E-1,9.032905847E-2,-2.748754919E-1,-9.870692253E0,9.874931971E0
6.746409060E-1,1.022931710E-1,-2.605185509E-1,-9.885049820E0,9.889011263E0
6.770854900E-1,1.022931710E-1,-2.533400953E-1,-9.901799202E0,9.905567754E0
6.795307500E-1,9.272187948E-2,-2.629113793E-1,-9.904191971E0,9.908114772E0
6.819752290E-1,1.190429255E-1,-2.605185509E-1,-9.911370277E0,9.915508152E0
6.844189270E-1,1.286142170E-1,-2.365903407E-1,-9.892228127E0,9.895892780E0
6.868634060E-1,1.070788130E-1,-2.581257522E-1,-9.904191971E0,9.908133698E0
6.893087710E-1,1.070788130E-1,-2.485544533E-1,-9.887442589E0,9.891145845E0
6.917531980E-1,9.032905847E-2,-2.605185509E-1,-9.894620895E0,9.898462099E0
6.941968960E-1,8.554340899E-2,-2.629113793E-1,-9.897013664E0,9.900874686E0
6.966414790E-1,9.750752151E-2,-2.509472668E-1,-9.880263329E0,9.883930680E0
6.990867920E-1,9.990034252E-2,-2.461616248E-1,-9.897013664E0,9.900578523E0
7.015312190E-1,1.070788130E-1,-2.557329237E-1,-9.894620895E0,9.898504325E0
7.039749170E-1,9.272187948E-2,-2.461616248E-1,-9.918548584E0,9.922036026E0
7.064193960E-1,6.879365444E-2,-2.772683203E-1,-9.892228127E0,9.896352237E0
7.088647610E-1,7.597211748E-2,-2.533400953E-1,-9.920941353E0,9.924466247E0
7.113091880E-1,8.793623000E-2,-2.557329237E-1,-9.875477791E0,9.879179809E0
7.137529380E-1,8.793623000E-2,-2.557329237E-1,-9.887442589E0,9.891140129E0
7.161974170E-1,1.022931710E-1,-2.629113793E-1,-9.889835358E0,9.893858180E0
7.186427810E-1,1.046859920E-1,-2.605185509E-1,-9.894620895E0,9.898603525E0
7.210872080E-1,8.793623000E-2,-2.557329237E-1,-9.873085022E0,9.876787937E0
7.235309060E-1,1.094716340E-1,-2.676970363E-1,-9.892228127E0,9.896455075E0
7.259754900E-1,1.190429255E-1,-2.461616248E-1,-9.877870560E0,9.881654394E0
7.284207500E-1,9.990034252E-2,-2.605185509E-1,-9.885049820E0,9.888986800E0
7.308652290E-1,7.836493850E-2,-2.676970363E-1,-9.916155815E0,9.920078070E0
7.333089270E-1,8.793623000E-2,-2.533400953E-1,-9.906584740E0,9.910213680E0
7.357534060E-1,9.750752151E-2,-2.557329237E-1,-9.885049820E0,9.888838000E0
7.381987710E-1,9.511470050E-2,-2.653042078E-1,-9.887442589E0,9.891458642E0
7.406432500E-1,1.190429255E-1,-2.629113793E-1,-9.892228127E0,9.896437284E0
7.430869480E-1,9.990034252E-2,-2.724826932E-1,-9.887442589E0,9.891700958E0
7.455314270E-1,9.750752151E-2,-2.629113793E-1,-9.906584740E0,9.910552523E0
7.479767920E-1,9.511470050E-2,-2.724826932E-1,-9.916155815E0,9.920354821E0
7.504212190E-1,9.032905847E-2,-2.629113793E-1,-9.918548584E0,9.922443638E0
7.528649170E-1,9.750752151E-2,-2.676970363E-1,-9.908977509E0,9.913072414E0
7.553095000E-1,9.511470050E-2,-2.437688112E-1,-9.906584740E0,9.910039921E0
7.577547610E-1,1.022931710E-1,-2.485544533E-1,-9.911370277E0,9.915014069E0
7.601992400E-1,8.554340899E-2,-2.485544533E-1,-9.901799202E0,9.905287700E0
7.626429380E-1,9.750752151E-2,-2.700898647E-1,-9.885049820E0,9.889219696E0
