"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.974844990E-1,-1.109671518E-1,-1.528415531E-1,9.873384476E0
8.999288740E-1,-1.277169138E-1,-1.333998591E-1,9.868598938E0
9.023739790E-1,-1.133599728E-1,-1.286142170E-1,9.894919395E0
9.048183010E-1,-1.181456149E-1,-1.480558962E-1,9.870991707E0
9.072617390E-1,-1.277169138E-1,-1.504487246E-1,9.873384476E0
9.097061140E-1,-1.372881979E-1,-1.333998591E-1,9.880562782E0
9.121512180E-1,-1.325025558E-1,-1.166501045E-1,9.859027863E0
9.145954890E-1,-1.037886813E-1,-1.357926875E-1,9.887741089E0
9.170389790E-1,-1.181456149E-1,-1.214357466E-1,9.902098656E0
9.194833010E-1,-1.516451389E-1,-1.381855011E-1,9.866206169E0
9.219284060E-1,-1.372881979E-1,-1.333998591E-1,9.882955551E0
9.243727290E-1,-1.229312643E-1,-1.600200087E-1,9.890133858E0
9.268161660E-1,-1.420738399E-1,-1.286142170E-1,9.880562782E0
